Title,Description,URL,Access note,Subjects,Resource type,Access model,Provider
Women's wear daily archive dataset,"Collection of primary-source or historical text content related to Women's wear daily archive. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624199,Hosted text data available by request through Yale Library.,Humanities & History; Social Sciences,Text Corpus,Hosted by Yale Library,Yale Library
World scholar dataset.,"Collection of primary-source or historical text content related to World scholar. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624200,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
"World War II dataset : U.S. documents on planning, operations, intelligence, Axis war crimes, and refugees","Collection of primary-source or historical text content related to World War II : U.S. documents on planning, operations, intelligence, Axis war crimes, and refugees. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624201,Hosted text data available by request through Yale Library.,Humanities & History; Social Sciences,Text Corpus,Hosted by Yale Library,Yale Library
"World War II, occupation, and the Civil War in Greece dataset : records of the U.S. State Department Classified Files","Collection of primary-source or historical text content related to World War II, occupation, and the Civil War in Greece : records of the U.S. State Department Classified Files. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624202,Hosted text data available by request through Yale Library.,Humanities & History; Government & Public Policy,Text Corpus,Hosted by Yale Library,Yale Library
Through the camera lens dataset : the Moving picture world and the silent cinema era,"Collection of primary-source or historical text content related to Through the camera lens : the Moving picture world and the silent cinema era. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624203,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
"Freedom Riders in the South ""We were prepared for the possibility of death"" dataset","Collection of primary-source or historical text content related to Freedom Riders in the South ""We were prepared for the possibility of death"". Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624204,Hosted text data available by request through Yale Library.,Humanities & History; Social Sciences,Text Corpus,Hosted by Yale Library,Yale Library
Atlanta constitution dataset,"Collection of primary-source or historical text content related to Atlanta constitution. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624205,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
Austin American statesman dataset,"Collection of primary-source or historical text content related to Austin American statesman. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624206,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
Baltimore sun dataset,"Collection of primary-source or historical text content related to Baltimore sun. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624207,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
Black economic empowerment dataset : the National Negro Business League,"Collection of primary-source or historical text content related to Black economic empowerment : the National Negro Business League. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624208,Hosted text data available by request through Yale Library.,Humanities & History; Business & Economics; Social Sciences,Text Corpus,Hosted by Yale Library,Yale Library
"Black freedom struggle in the 20th century dataset, organizational records and personal papers.","Collection of primary-source or historical text content related to Black freedom struggle in the 20th century, organizational records and personal papers. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624209,Hosted text data available by request through Yale Library.,Humanities & History; Social Sciences,Text Corpus,Hosted by Yale Library,Yale Library
Black Liberation Army and the program of armed struggle dataset,"Collection of primary-source or historical text content related to Black Liberation Army and the program of armed struggle. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624210,Hosted text data available by request through Yale Library.,Humanities & History; Social Sciences,Text Corpus,Hosted by Yale Library,Yale Library
Black nationalism and the Revolutionary Action Movement dataset : the papers of Muhammad Ahmad (Max Stanford),"Collection of primary-source or historical text content related to Black nationalism and the Revolutionary Action Movement : the papers of Muhammad Ahmad (Max Stanford). Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624211,Hosted text data available by request through Yale Library.,Humanities & History; Social Sciences,Text Corpus,Hosted by Yale Library,Yale Library
Boston globe dataset,"Collection of primary-source or historical text content related to Boston globe. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624212,Hosted text data available by request through Yale Library.,Humanities & History; News & Media,Text Corpus,Hosted by Yale Library,Yale Library
British literary manuscripts online dataset,"Collection of primary-source or historical text content related to British literary manuscripts online. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624213,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
19th century British Library newspapers dataset.,"Collection of primary-source or historical text content related to 19th century British Library newspapers. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624214,Hosted text data available by request through Yale Library.,Humanities & History; News & Media,Text Corpus,Hosted by Yale Library,Yale Library
British periodicals dataset.,"Collection of primary-source or historical text content related to British periodicals. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624216,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
Bush presidency and development and debate over civil rights policy and legislation dataset,"Geospatial data related to Bush presidency and development and debate over civil rights policy and legislation, including geographic, mapping, or location-based information for spatial analysis.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624217,Hosted text data available by request through Yale Library.,GIS & Spatial Data; Social Sciences; Government & Public Policy,Geospatial Data,Hosted by Yale Library,Yale Library
Chicago defender dataset,"Collection of primary-source or historical text content related to Chicago defender. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624218,Hosted text data available by request through Yale Library.,Humanities & History; News & Media,Text Corpus,Hosted by Yale Library,Yale Library
Chicago tribune dataset,"Collection of primary-source or historical text content related to Chicago tribune. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624219,Hosted text data available by request through Yale Library.,Humanities & History; News & Media,Text Corpus,Hosted by Yale Library,Yale Library
Chinese Civil War and U.S.-China relations dataset : records of the U.S. State Department's Office of Chinese Affairs,"Language, text, or annotated corpus data related to Chinese Civil War and U.S.-China relations : records of the U.S. State Department's Office of Chinese Affairs. Useful for corpus analysis, language study, and computational methods.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624220,Hosted text data available by request through Yale Library.,Humanities & History; Technology & Innovation; Government & Public Policy,Linguistic Data,Hosted by Yale Library,Yale Library
Chinese recorder and the Protestant missionary community in China dataset,"Language, text, or annotated corpus data related to Chinese recorder and the Protestant missionary community in China. Useful for corpus analysis, language study, and computational methods.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624221,Hosted text data available by request through Yale Library.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Christian Science monitor dataset,"Collection of primary-source or historical text content related to Christian Science monitor. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624222,Hosted text data available by request through Yale Library.,Humanities & History; News & Media,Text Corpus,Hosted by Yale Library,Yale Library
Cincinnati enquirer dataset,"Collection of primary-source or historical text content related to Cincinnati enquirer. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624223,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
Civil War in words and deeds dataset,"Collection of primary-source or historical text content related to Civil War in words and deeds. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624224,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
Civil War service reports of Union army generals dataset,"Collection of primary-source or historical text content related to Civil War service reports of Union army generals. Suitable for historical, cultural, policy, and text-based research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624226,Hosted text data available by request through Yale Library.,Humanities & History,Text Corpus,Hosted by Yale Library,Yale Library
"Clean Air Act Amendments of 1990 dataset : reduction of acid rain, urban air pollution, and environmental policy","Survey or observational data related to Clean Air Act Amendments of 1990 : reduction of acid rain, urban air pollution, and environmental policy. Useful for quantitative social science, policy, and demographic research.",https://forms.office.com/Pages/ResponsePage.aspx?id=u76M3Tkh-E20EU4-h6vrXMjNfnD4mMpOg7eh3akk4SdUQjk5TVAwQ1YyTVRFVU9VV0lSWENQTEU4MS4u&r3669c7a6738b42b7ad425f7a462c04d7=14624227,Hosted text data available by request through Yale Library.,Social Sciences; Government & Public Policy; Energy & Environment,Survey Data,Hosted by Yale Library,Yale Library
